request_id,metadata
request-150,"{'law_index': '시행령_제200조의3제3항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제4편 불공정거래의 규제 제4장 장외거래 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제200조의3제3항_임원 등의 특정증권등 거래계획 보고'}"
request-151,"{'law_index': '시행령_제200조의3제6항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제4편 불공정거래의 규제 제4장 장외거래 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제200조의3제6항_임원 등의 특정증권등 거래계획 보고'}"
request-152,"{'law_index': '시행령_제201조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제4편 불공정거래의 규제 제4장 장외거래 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제201조제1항_정보의 공개 등'}"
request-153,"{'law_index': '시행령_제204조제3항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제4편 불공정거래의 규제 제4장 장외거래 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제204조제3항_안정조작의 방법 등'}"
request-154,"{'law_index': '시행령_제204조제4항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제4편 불공정거래의 규제 제4장 장외거래 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제204조제4항_안정조작의 방법 등'}"
request-155,"{'law_index': '시행령_제204조제5항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제4편 불공정거래의 규제 제4장 장외거래 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제204조제5항_안정조작의 방법 등'}"
request-156,"{'law_index': '시행령_제207조의2', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제4편 불공정거래의 규제 제4장 장외거래 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제207조의2_시장질서 교란행위의 금지에 대한 예외'}"
request-157,"{'law_index': '시행령_제208조제2항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제4편 불공정거래의 규제 제4장 장외거래 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제208조제2항_공매도의 제한'}"
request-158,"{'law_index': '시행령_제208조의2제3항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제4편 불공정거래의 규제 제4장 장외거래 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제208조의2제3항_순보유잔고의 보고'}"
request-159,"{'law_index': '시행령_제208조의2제3항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제4편 불공정거래의 규제 제4장 장외거래 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제208조의2제3항_순보유잔고의 보고'}"
request-160,"{'law_index': '시행령_제208조의2제4항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제4편 불공정거래의 규제 제4장 장외거래 등 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제208조의2제4항_순보유잔고의 보고'}"
request-161,"{'law_index': '시행령_제211조의2제2항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제5편 집합투자기구 제1장 총칙 제3절 의결권 대리행사의 권유 제한 제4관 신탁업자의 영업행위 규칙_제211조의2제2항_교차판매협약 등'}"
request-162,"{'law_index': '시행령_제220조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제5편 집합투자기구 제2장 집합투자기구의 구성 등 제1절 투자신탁 제4관 신탁업자의 영업행위 규칙_제220조제1항_수익자총회의 소집 등'}"
request-163,"{'law_index': '시행령_제220조제4항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제5편 집합투자기구 제2장 집합투자기구의 구성 등 제1절 투자신탁 제4관 신탁업자의 영업행위 규칙_제220조제4항_수익자총회의 소집 등'}"
request-164,"{'law_index': '시행령_제229조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제5편 집합투자기구 제2장 집합투자기구의 구성 등 제2절 회사 형태의 집합투자기구 제4관 신탁업자의 영업행위 규칙_제229조제1항_정관의 변경'}"
request-165,"{'law_index': '시행령_제230조', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제5편 집합투자기구 제2장 집합투자기구의 구성 등 제2절 회사 형태의 집합투자기구 제4관 신탁업자의 영업행위 규칙_제230조_신주의 발행조건'}"
request-166,"{'law_index': '시행령_제242조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제5편 집합투자기구 제3장 집합투자기구의 종류 등 제2절 특수한 형태의 집합투자기구 제4관 신탁업자의 영업행위 규칙_제242조제1항_환매금지형집합투자기구'}"
request-167,"{'law_index': '시행령_제243조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제5편 집합투자기구 제3장 집합투자기구의 종류 등 제2절 특수한 형태의 집합투자기구 제4관 신탁업자의 영업행위 규칙_제243조제1항_종류형집합투자기구'}"
request-168,"{'law_index': '시행령_제244조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제5편 집합투자기구 제3장 집합투자기구의 종류 등 제2절 특수한 형태의 집합투자기구 제4관 신탁업자의 영업행위 규칙_제244조제1항_전환형집합투자기구'}"
request-169,"{'law_index': '시행령_제245조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제5편 집합투자기구 제3장 집합투자기구의 종류 등 제2절 특수한 형태의 집합투자기구 제4관 신탁업자의 영업행위 규칙_제245조제1항_모자형집합투자기구'}"
request-170,"{'law_index': '시행령_제247조', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제5편 집합투자기구 제3장 집합투자기구의 종류 등 제2절 특수한 형태의 집합투자기구 제4관 신탁업자의 영업행위 규칙_제247조_지정참가회사'}"
request-171,"{'law_index': '시행령_제247조', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제5편 집합투자기구 제3장 집합투자기구의 종류 등 제2절 특수한 형태의 집합투자기구 제4관 신탁업자의 영업행위 규칙_제247조_지정참가회사'}"
request-172,"{'law_index': '시행령_제249조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제5편 집합투자기구 제3장 집합투자기구의 종류 등 제2절 특수한 형태의 집합투자기구 제4관 신탁업자의 영업행위 규칙_제249조제1항_상장지수집합투자기구의 집합투자증권의 환매'}"
request-173,"{'law_index': '시행령_제259조제1항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제5편 집합투자기구 제4장 집합투자증권의 환매 제2절 특수한 형태의 집합투자기구 제4관 신탁업자의 영업행위 규칙_제259조제1항_일부환매'}"
request-174,"{'law_index': '시행령_제260조제3항', 'document_title': '자본시장과 금융투자업에 관한 법률 시행령 ( 약칭: 자본시장법 시행령 )\n', 'created_date': '시행 2024. 8. 14.', 'revise_info': '대통령령 제34840호, 2024. 8. 13., 일부개정\n', 'source': '국가법령정보센터', 'reference': '시행령_제5편 집합투자기구 제5장 평가 및 회계 제2절 특수한 형태의 집합투자기구 제4관 신탁업자의 영업행위 규칙_제260조제3항_집합투자재산의 평가방법'}"
